,Title,Title2,Price,StarRating,numRater,Shopping_Link,Img_src,Website
1211,Quady Batch 88 Starboard,Quady Starboard Port Batch 88,22.49,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/port/quady-starboard-port-batch-88/p/4112750?s=1104&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hf7/hee/10993849171998.png,Total Wine
1212,Chateau des Eyrins La Closerie des Eyrins Margaux 2013,"Chateau Margaux Margaux, 2013",399.97,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-margaux-margaux/p/30313750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h2f/h76/9947100839966.png,Total Wine
1213,Osborne Medium Sherry,Osborne Medium (Amontillado)Sherry,13.99,4.0,1.0,https://www.totalwine.com/wine/dessert-fortified-wine/sherry/osborne-medium-amontillado-sherry/p/9764750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/ha4/h27/8801601519646.png,Total Wine
1214,Domaine de la Vougeraie Vougeot Clos du Prieure Blanc 2011,"Domaine Vougeraie Clos de Vougeot, 2011",159.99,,0.0,https://www.totalwine.com/wine/red-wine/pinot-noir/domaine-vougeraie-clos-de-vougeot/p/15852750?s=921&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc0/hb7/8800835469342.png,Total Wine
1215,Rashi Vineyards Joyvin Red,Joyvin Red,7.99,,0.0,https://www.totalwine.com/wine/red-wine/red-blend/joyvin-red/p/18954750?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h71/h0c/8820130676766.png,Total Wine
1216,B. Leighton Petit Verdot 2014,"B.Leighton Petit Verdot Olsen Brothers Vineyard, 2014",54.99,,0.0,https://www.totalwine.com/wine/red-wine/petit-verdot/b-leighton-petit-verdot-olsen-brothers-vineyard/p/194631750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1217,Louis Bouillot Perle d&apos;Ivoire Blanc de Blancs,Louis Bouillot Blanc de Blancs,17.99,5.0,2.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/blanc-de-blancs/louis-bouillot-blanc-de-blancs/p/93458750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/haf/hde/10997601239070.png,Total Wine
1218,Osborne Manzanilla Sherry,Osborne Manzanilla Sherry,13.99,3.5,2.0,https://www.totalwine.com/wine/dessert-fortified-wine/sherry/osborne-manzanilla-sherry/p/9765750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h88/hf0/8817608982558.png,Total Wine
1219,Lanson Extra Age Blanc de Blancs,Lanson Extra Age Blanc de Blancs,99.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/blanc-de-blancs/lanson-extra-age-blanc-de-blancs/p/132066750?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/he6/h1e/11167163416606.png,Total Wine
1220,Reynvaan The Unnamed Syrah 2014,"Reynvaan Syrah The Unnamed Walla Walla, 2014",62.99,,0.0,https://www.totalwine.com/wine/red-wine/syrah-shiraz/reynvaan-syrah-the-unnamed-walla-walla/p/124658750?s=501&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1221,Juve Y Camps Cinta Purpura Brut Reserva,Juve y Camps Cinta Purpora Brut Reserva,13.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/brut/juve-y-camps-cinta-purpora-brut-reserva/p/126161750?s=913&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h0e/hcc/11167358025758.png,Total Wine
1222,Mossback Russian River Valley Chardonnay 2015,"DuMOL Chardonnay Russian River Valley, 2015",49.49,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/dumol-chardonnay-russian-river-valley/p/60060750?s=1903&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hb7/hc3/8807695351838.png,Total Wine
1223,Domaine Ponsot Morey-Saint-Denis Cuvee des Grives 2015,"Ponsot Morey St Denis Cuvee des Grives, 2015",94.97,,0.0,https://www.totalwine.com/wine/red-wine/pinot-noir/ponsot-morey-st-denis-cuvee-des-grives/p/188942750?s=219&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1224,Chateau Petrus 2003,"Chateau Petrus Pomerol, 2003",3199.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-petrus-pomerol/p/52503750?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h44/h6e/9121293795358.png,Total Wine
1225,Dark Horse Double Down Red Blend,Dark Horse Red Blend Double Down,7.49,4.699999999999999,3.0,https://www.totalwine.com/wine/red-wine/red-blend/dark-horse-red-blend-double-down/p/180884750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h5e/hae/11171463626782.png,Total Wine
1226,Dark Horse Sparkling Brut Rose,Dark Horse Rose,6.97,5.0,2.0,https://www.totalwine.com/wine/rose-blush-wine/grenache/dark-horse-rose/p/163471750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/he1/h38/9664245366814.png,Total Wine
1227,Dark Horse Sparkling Brut Rose,Dark Horse Rose,5.49,5.0,2.0,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/dark-horse-rose/p/163471375?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hbf/hb3/11339697127454.png,Total Wine
1228,Simi Russian River Reserve Chardonnay 2014,"Simi Chardonnay Russian River, 2014",17.97,5.0,1.0,https://www.totalwine.com/wine/white-wine/chardonnay/simi-chardonnay-russian-river/p/95269750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h00/h27/9382857768990.png,Total Wine
1229,High Dive Napa Valley Red Blend 2014,"High Dive Red Napa Valley, 2014",89.99,,0.0,https://www.totalwine.com/wine/red-wine/red-blend/high-dive-red-napa-valley/p/214168750?s=521&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1230,Domaine Ferret Pouilly-Fuisse Tete de Cru Clos des Prouges 2015,"Domaine Ferret Pouilly Fuisse, 2015",58.49,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/domaine-ferret-pouilly-fuisse/p/195187750?s=303&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h21/h03/11198095097886.png,Total Wine
1231,Domaine Ferret Pouilly-Fuisse Les Menetrieres Cuvee Hors Classes 2015,"Domaine Ferret Pouilly Fuisse, 2015",58.49,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/domaine-ferret-pouilly-fuisse/p/195187750?s=303&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h21/h03/11198095097886.png,Total Wine
1232,Yalumba The Octavius Old Vine Shiraz 2009,"Yalumba Octavius Shiraz, 2009",124.99,,0.0,https://www.totalwine.com/wine/red-wine/syrah-shiraz/yalumba-octavius-shiraz/p/15985750?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h42/hf6/8797645013022.png,Total Wine
1233,Sandrone Barolo Cannubi Boschis 2012,"Sandrone Barolo Cannubi Boschis, 2012",149.99,,0.0,https://www.totalwine.com/wine/red-wine/nebbiolo/sandrone-barolo-cannubi-boschis/p/180803750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h17/h5b/10421978955806.png,Total Wine
1234,Sandrone Barolo Cannubi Boschis 2012,"Sandrone Barolo Cannubi Boschis, 2012",299.99,,0.0,https://www.totalwine.com/wine/red-wine/nebbiolo/sandrone-barolo-cannubi-boschis/p/180803015?s=203&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h1a/h2f/10421977186334.png,Total Wine
1235,Sandrone Barolo Cannubi Boschis (1.5 Liter Magnum) 2012,"Sandrone Barolo Cannubi Boschis, 2012",149.99,,0.0,https://www.totalwine.com/wine/red-wine/nebbiolo/sandrone-barolo-cannubi-boschis/p/180803750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h17/h5b/10421978955806.png,Total Wine
1236,Sandrone Barolo Cannubi Boschis (1.5 Liter Magnum) 2012,"Sandrone Barolo Cannubi Boschis, 2012",299.99,,0.0,https://www.totalwine.com/wine/red-wine/nebbiolo/sandrone-barolo-cannubi-boschis/p/180803015?s=203&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h1a/h2f/10421977186334.png,Total Wine
1237,Rinaldi Pink! Moscato D&apos;Asti,Rinaldi Moscato d'Asti,14.99,5.0,8.0,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/dasti/rinaldi-moscato-dasti/p/97653750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h23/ha4/8808003993630.png,Total Wine
1238,Rinaldi Pink! Moscato D&apos;Asti,Rinaldi Moscato d'Asti,38.99,5.0,8.0,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/dasti/rinaldi-moscato-dasti/p/97653015?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc8/ha8/8804799807518.png,Total Wine
1239,Firesteed Willamette Valley Pinot Noir 2015,"Firesteed Pinot Noir Willamette, 2015",26.99,,0.0,https://www.totalwine.com/wine/red-wine/pinot-noir/firesteed-pinot-noir-willamette/p/16289750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd4/h29/8804047618078.png,Total Wine
1240,Reynvaan The Contender Syrah 2014,"Reynvaan Syrah The Contender Walla Walla, 2014",77.39,,0.0,https://www.totalwine.com/wine/red-wine/syrah-shiraz/reynvaan-syrah-the-contender-walla-walla/p/124660750?s=501&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1241,Substance Super Substance Stoneridge Cabernet Sauvignon 2014,"Substance Cabernet Sauvignon, 2014",80.99,4.3,3.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/substance-cabernet-sauvignon/p/121911015?s=1121&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1242,Caiarossa 2012,"Caiarossa Toscana Pergolaia, 2012",24.99,,0.0,https://www.totalwine.com/wine/red-wine/red-blend/caiarossa-toscana-pergolaia/p/163526750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc9/h4a/9465130057758.png,Total Wine
1243,Pierre Sparr Cremant d&apos;Alsace Reserve Brut,R Sparr Cremant d'Alsace Brut,15.29,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/r-sparr-cremant-dalsace-brut/p/105838750?s=1407&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h6f/h65/8819088949278.png,Total Wine
1244,Charles Sparr Cremant d&apos;Alsace Brut,R Sparr Cremant d'Alsace Brut,15.29,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/r-sparr-cremant-dalsace-brut/p/105838750?s=1407&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h6f/h65/8819088949278.png,Total Wine
1245,Locations by Dave Phinney CA-6,"Locations by Dave Phinney ""CA"" Non-Vintage",24.99,5.0,1.0,https://www.totalwine.com/wine/red-wine/red-blend/locations-by-dave-phinney-ca-non-vintage/p/136633750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h6f/h3c/9947179712542.png,Total Wine
1246,Grgich Hills Estate Fume Blanc (375ML half-bottle) 2014,"Grgich Hills Fume Blanc, 2014",29.99,5.0,3.0,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/grgich-hills-fume-blanc/p/4615750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h2b/h47/8810815914014.png,Total Wine
1247,Dr. Loosen Red Slate Dry Riesling 2016,"Dr Loosen ""Dr. L"" Riesling, 2016",9.99,4.6000000000000005,21.0,https://www.totalwine.com/wine/white-wine/riesling/dr-loosen-dr-l-riesling/p/94681750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h82/h99/8817517101086.png,Total Wine
1248,TY KU Coconut Nigori Sake (720ML),TY KU Coconut Sake,15.99,,0.0,https://www.totalwine.com/wine/sake-plum-wine/sake/ty-ku-coconut-sake/p/120189720?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h46/h0f/9923710189598.png,Total Wine
1249,TY KU Coconut Nigori Sake (720ML),TY KU Coconut Sake,11.99,,0.0,https://www.totalwine.com/wine/sake-plum-wine/sake/ty-ku-coconut-sake/p/120189330?s=1703&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h98/h2a/9923708846110.png,Total Wine
1250,No Curfew by Amici Chardonnay 2015,"No Curfew Chardonnay, 2015",12.99,4.3,3.0,https://www.totalwine.com/wine/deals/new-arrivals/white-wine/chardonnay/no-curfew-chardonnay/p/164178750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h3e/h31/10038082895902.png,Total Wine
1251,Eighty Four Petite Sirah 2011,"Eighty Four Petite Sirah, 2011",49.97,,0.0,https://www.totalwine.com/wine/red-wine/petite-sirah/eighty-four-petite-sirah/p/189030750?s=1112&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1252,Riedel Veritas Chardonnay / Viognier Glasses Ã¤Ã³Ã± Set of 2,Veritas Viognier,22.99,,0.0,https://www.totalwine.com/wine/white-wine/viognier/veritas-viognier/p/103908750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1253,Syltbar Il Concerto Sparkling Rose,Syltbar Sparkling Rose,23.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/syltbar-sparkling-rose/p/176656750?s=907&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1254,Riedel Veritas Bordeaux / Cabernet / Merlot Glasses Ã¤Ã³Ã± Set of 2,Veritas Merlot,25.99,,0.0,https://www.totalwine.com/wine/red-wine/merlot/veritas-merlot/p/16887750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hea/h89/8810470309918.png,Total Wine
1255,A to Z Rose Bubbles,A to Z Bubbles,14.21,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/a-to-z-bubbles/p/191905750?s=1408&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h4a/hdf/11198074716190.png,Total Wine
1256,Tablas Creek Patelin de Tablas Rose 2016,"Tablas Creek Patelin de Tablas, 2016",26.99,4.0,1.0,https://www.totalwine.com/wine/red-wine/rhone-blend/tablas-creek-patelin-de-tablas/p/120305750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hcf/hc5/8819639877662.png,Total Wine
1257,Sixto Moxee Vineyard Chardonnay 2014,"Sixto Chardonnay Moxee, 2014",44.99,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/sixto-chardonnay-moxee/p/143654750?s=1401&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h04/h9a/9760873873438.png,Total Wine
1258,Zuccardi Serie A Malbec 2016,"Zuccardi Malbec Serie A, 2016",13.99,,0.0,https://www.totalwine.com/wine/red-wine/malbec/zuccardi-malbec-serie-a/p/107503750?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h6c/hd7/9664285605918.png,Total Wine
1259,Gehricke Knights Valley Cabernet Sauvignon 2015,"Gehricke Cabernet, 2015",29.69,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/gehricke-cabernet/p/179309750?s=2102&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hfb/h2a/11171427057694.png,Total Wine
1260,Arietta Cabernet Sauvignon 2014,"Arietta Cabernet, 2014",129.99,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/arietta-cabernet/p/38398750?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h97/h2d/8807582760990.png,Total Wine
1261,Charles de Fere Cuvee Jean-Louis Ice Blanc de Blancs,Charles de Fere Cuvee Jean Louis,9.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/blanc-de-blancs/charles-de-fere-cuvee-jean-louis/p/95838750?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hca/h88/9947283849246.png,Total Wine
1262,Amici Sonoma Coast Chardonnay 2015,"Amici Chardonnay Sonoma Coast, 2015",25.99,3.0,1.0,https://www.totalwine.com/wine/deals/white-wine/chardonnay/amici-chardonnay-sonoma-coast/p/143594750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc7/h9f/10301738582046.png,Total Wine
1263,Warre&apos;s Otima 10 Year Tawny (500ML),Warre's Otima 10 Year Tawny,24.99,5.0,1.0,https://www.totalwine.com/wine/dessert-fortified-wine/port/tawny-port/warres-otima-10-year-tawny/p/92748500?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h8c/h99/8814254096414.png,Total Wine
1264,Rebuli Prosecco Superiore,Rebuli Prosecco,29.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/rebuli-prosecco/p/87937750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h19/hbf/8814187905054.png,Total Wine
1265,K Vintners Guido Sangiovese 2015,"K Vintners Sangiovese Guido Walla Walla Valley, 2015",58.99,,0.0,https://www.totalwine.com/wine/red-wine/sangiovese/k-vintners-sangiovese-guido-walla-walla-valley/p/187811750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1266,Chateau Doisy Vedrines Sauternes (375ML half-bottle) 2013,"Chateau Doisy-Vedrines Sauternes, 2013",24.99,3.0,1.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-doisy-vedrines-sauternes/p/21112375?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h04/h23/9621838626846.png,Total Wine
1267,Chateau Doisy Vedrines Sauternes (375ML half-bottle) 2013,"Chateau Doisy-Vedrines Sauternes, 2013",29.97,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-doisy-vedrines-sauternes/p/21113750?s=215&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h8d/h26/9947091664926.png,Total Wine
1268,Chateau Doisy Vedrines Sauternes 2013,"Chateau Doisy-Vedrines Sauternes, 2013",24.99,3.0,1.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-doisy-vedrines-sauternes/p/21112375?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h04/h23/9621838626846.png,Total Wine
1269,Chateau Doisy Vedrines Sauternes 2013,"Chateau Doisy-Vedrines Sauternes, 2013",29.97,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-doisy-vedrines-sauternes/p/21113750?s=215&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h8d/h26/9947091664926.png,Total Wine
1270,Dr. Loosen Erdener Treppchen Kabinett 2016,"Dr Loosen Erden Trepp Kabinett, 2016",29.99,,0.0,https://www.totalwine.com/wine/white-wine/riesling/dr-loosen-erden-trepp-kabinett/p/16480750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h10/h19/8816862887966.png,Total Wine
1271,Mud House Sauvignon Blanc 2016,"Mud House Sauvignon Blanc, 2016",17.99,,0.0,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/mud-house-sauvignon-blanc/p/126203750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h4d/h42/10678866968606.png,Total Wine
1272,Rare Wine Co. Charleston Sercial Madeira,"Rare Wine Co. Madeira ""Charleston"" Sercial",56.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/madeira/rare-wine-co-madeira-charleston-sercial/p/113835750?s=702&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h87/h65/11163683848222.png,Total Wine
1273,Chateau Grand-Puy-Lacoste 2015,"Chateau Grand Puy Lacoste Pauillac, 2015",84.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-grand-puy-lacoste-pauillac/p/26115750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h9a/hb7/9621867102238.png,Total Wine
1274,Chateau Grand-Puy-Lacoste 2015,"Chateau Grand Puy Lacoste Pauillac, 2015",42.98,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-grand-puy-lacoste-pauillac/p/26115375?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1275,Chateau Grand-Puy-Lacoste 2015,"Chateau Grand Puy Lacoste Pauillac, 2015",169.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-grand-puy-lacoste-pauillac/p/26115015?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1276,Chateau Grand-Puy-Lacoste 2015,"Chateau Grand Puy Lacoste Pauillac, 2015",349.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-grand-puy-lacoste-pauillac/p/26115030?s=501&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1277,Vall Llach Priorat 2008,"Vall Llach Priorat, 2008",85.99,,0.0,https://www.totalwine.com/wine/red-wine/red-blend/vall-llach-priorat/p/60102750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1278,Rare Wine Co. New York Malmsey Madeira,"Rare Wine Company Madeira ""New York"" Malmsey",54.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/madeira/rare-wine-company-madeira-new-york-malmsey/p/113837750?s=702&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h6f/h14/11163810660382.png,Total Wine
1279,Chateau Potensac 2014,"Chateau Potensac Medoc, 2014",29.99,4.0,1.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-potensac-medoc/p/53110750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h58/hcc/9621891579934.png,Total Wine
1280,Maxville Sauvignon Blanc 2015,"Maxville Estate Sauvignon Blanc, 2015",29.99,5.0,2.0,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/maxville-estate-sauvignon-blanc/p/181049750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hae/h1a/10421995208734.png,Total Wine
1281,Fess Parker Bien Nacido Pinot Noir 2014,"Fess Parker Pinot Noir Bien Nacido, 2014",52.99,,0.0,https://www.totalwine.com/wine/red-wine/pinot-noir/fess-parker-pinot-noir-bien-nacido/p/88292750?s=401&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hf2/h17/10951093387294.png,Total Wine
1282,Fossacolle Brunello di Montalcino 2013,"Fossacolle Brunello di Montalcino, 2013",53.99,,0.0,https://www.totalwine.com/wine/red-wine/sangiovese/fossacolle-brunello-di-montalcino/p/214164750?s=521&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1283,Fossacolle Brunello di Montalcino 2013,"Fossacolle Brunello di Montalcino, 2013",143.99,,0.0,https://www.totalwine.com/wine/red-wine/sangiovese/fossacolle-brunello-di-montalcino/p/214164015?s=521&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1284,Chateau Lynch-Bages 2015,"Chateau Lynch Bages Pauillac, 2015",149.97,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lynch-bages-pauillac/p/30115750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h48/he7/11436773474334.png,Total Wine
1285,Chateau Lynch-Bages 2015,"Chateau Lynch Bages Pauillac, 2015",299.97,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lynch-bages-pauillac/p/30115015?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1286,Chateau Lynch-Bages 2015,"Chateau Lynch Bages Pauillac, 2015",69.97,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lynch-bages-pauillac/p/30115375?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1287,Chateau Lynch-Bages 2015,"Chateau Lynch Bages Pauillac, 2015",599.97,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lynch-bages-pauillac/p/30115030?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1288,Newton Yountville Cabernet Sauvignon 2014,"Newton Cabernet Yountville, 2014",399.97,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/newton-cabernet-yountville/p/195081015?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1289,Newton Yountville Cabernet Sauvignon 2014,"Newton Cabernet Yountville, 2014",219.99,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/newton-cabernet-yountville/p/195081750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hac/h14/10946369454110.png,Total Wine
1290,Woodward Canyon Chardonnay 2015,"Woodward Canyon Chardonnay, 2015",49.99,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/woodward-canyon-chardonnay/p/82969750?s=401&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hda/hb0/9923861938206.png,Total Wine
1291,Lecheneaut Morey-Saint-Denis 2014,"Lecheneaut Morey St Denis AOC, 2014",74.99,,0.0,https://www.totalwine.com/wine/red-wine/pinot-noir/lecheneaut-morey-st-denis-aoc/p/195095750?s=929&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1292,K Vintners El Jefe 2015,"K Vintners Tempranillo El Jefe, 2015",58.99,,0.0,https://www.totalwine.com/wine/red-wine/tempranillo/k-vintners-tempranillo-el-jefe/p/187810750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1293,Lanson Extra Age Brut,Lanson Extra Age Brut,89.99,5.0,1.0,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/brut/lanson-extra-age-brut/p/130369750?s=303&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h61/hdf/9699934076958.png,Total Wine
1294,Ransom Eola-Amity Hills Pinot Gris 2015,"Eola Hills Pinot Gris, 2015",16.99,,0.0,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/eola-hills-pinot-gris/p/122643750?s=609&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h55/h99/11167290523678.png,Total Wine
1295,Amici Spring Mountain Cabernet Sauvignon 2013,"Amici Cabernet Spring Mountain, 2013",149.99,5.0,2.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/amici-cabernet-spring-mountain/p/116825750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/ha9/hbe/11443319144478.png,Total Wine
1296,Vocoret Chablis 2014,"Vocoret Chablis 1er Cru Vaillons, 2014",39.99,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/vocoret-chablis-1er-cru-vaillons/p/195130750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h53/heb/10965983920158.png,Total Wine
